Board 2	2018-06-12 14:26:33

Channel 1
DAC		Mean		Sigma		Min		Max
0	 1.325769e-05	1.936899e-08	 1.321016e-05	 1.328294e-05
25	 5.759439e-06	1.862424e-08	 5.730932e-06	 5.810431e-06
50	-2.056570e-06	1.756012e-08	-2.090298e-06	-2.020459e-06
75	-9.909987e-06	3.500125e-08	-9.982141e-06	-9.859795e-06
100	-1.741951e-05	1.293292e-08	-1.743852e-05	-1.739132e-05
200	-4.854306e-05	3.060940e-08	-4.859436e-05	-4.847599e-05
300	-7.969467e-05	1.961231e-08	-7.971870e-05	-7.964681e-05
400	-1.108394e-04	2.090360e-08	-1.108748e-04	-1.107992e-04
500	-1.420717e-04	2.293160e-08	-1.421145e-04	-1.420313e-04
600	-1.729301e-04	2.108774e-08	-1.729592e-04	-1.728999e-04
700	-2.040067e-04	9.496898e-08	-2.043570e-04	-2.039484e-04
800	-2.350775e-04	2.525789e-08	-2.351592e-04	-2.350324e-04
900	-2.662883e-04	8.777785e-08	-2.666141e-04	-2.662452e-04
1000	-2.975212e-04	8.688308e-08	-2.978406e-04	-2.974629e-04
4000	-1.230025e-03	6.713714e-08	-1.230073e-03	-1.229788e-03
7000	-2.162694e-03	1.959546e-08	-2.162730e-03	-2.162662e-03
10000	-3.094512e-03	2.292209e-08	-3.094544e-03	-3.094460e-03
13000	-4.026457e-03	1.694173e-08	-4.026500e-03	-4.026426e-03
16000	-4.958657e-03	2.227345e-08	-4.958694e-03	-4.958625e-03
19000	-5.890358e-03	1.523009e-08	-5.890385e-03	-5.890326e-03
22000	-6.822394e-03	2.033322e-08	-6.822450e-03	-6.822370e-03
25000	-7.753749e-03	2.965101e-08	-7.753800e-03	-7.753700e-03
28000	-8.684724e-03	2.304160e-08	-8.684779e-03	-8.684682e-03
31000	-9.616288e-03	2.033650e-08	-9.616336e-03	-9.616244e-03
34000	-1.054764e-02	4.364503e-08	-1.054771e-02	-1.054757e-02
37000	-1.147939e-02	6.534014e-08	-1.147953e-02	-1.147931e-02
40000	-1.241051e-02	6.020705e-08	-1.241064e-02	-1.241044e-02


Channel 2
DAC		Mean		Sigma		Min		Max
0	 1.283841e-05	2.672596e-08	 1.279693e-05	 1.289102e-05
25	 5.112495e-06	1.965136e-08	 5.071870e-06	 5.146520e-06
50	-2.834744e-06	2.362453e-08	-2.873626e-06	-2.784702e-06
75	-1.029361e-05	2.797589e-08	-1.035904e-05	-1.025659e-05
100	-1.822199e-05	2.224527e-08	-1.826304e-05	-1.819687e-05
200	-4.921799e-05	2.516805e-08	-4.926963e-05	-4.917997e-05
300	-7.997305e-05	2.427026e-08	-8.001289e-05	-7.993286e-05
400	-1.109928e-04	3.474760e-08	-1.110590e-04	-1.109320e-04
500	-1.422726e-04	3.108869e-08	-1.423187e-04	-1.422056e-04
600	-1.733005e-04	2.507942e-08	-1.733531e-04	-1.732643e-04
700	-2.044432e-04	9.035388e-08	-2.047735e-04	-2.043907e-04
