Board 7	2018-06-14 14:12:35

Channel 1
DAC		Mean		Sigma		Min		Max
0	 1.445099e-05	2.682084e-08	 1.439444e-05	 1.451231e-05
25	 6.941094e-06	1.531325e-08	 6.908410e-06	 6.963968e-06
50	-8.555945e-07	2.115474e-08	-9.026282e-07	-8.248938e-07
75	-8.738042e-06	2.816782e-08	-8.792599e-06	-8.680627e-06
100	-1.623474e-05	2.248903e-08	-1.626684e-05	-1.618917e-05
200	-4.737285e-05	1.265357e-08	-4.739406e-05	-4.735590e-05
300	-7.845237e-05	2.849165e-08	-7.851967e-05	-7.840903e-05
400	-1.096355e-04	1.766129e-08	-1.096602e-04	-1.096033e-04
500	-1.408992e-04	2.742855e-08	-1.409623e-04	-1.408641e-04
600	-1.717037e-04	1.940954e-08	-1.717322e-04	-1.716617e-04
700	-2.027837e-04	1.080704e-07	-2.031856e-04	-2.027362e-04
800	-2.338128e-04	6.124077e-08	-2.338781e-04	-2.336016e-04
900	-2.650265e-04	6.063371e-08	-2.652380e-04	-2.649614e-04
1000	-2.963291e-04	1.172299e-07	-2.967637e-04	-2.962726e-04
4000	-1.228643e-03	1.071835e-07	-1.229032e-03	-1.228565e-03
7000	-2.161118e-03	2.292442e-08	-2.161179e-03	-2.161078e-03
10000	-3.092709e-03	1.800543e-08	-3.092751e-03	-3.092682e-03
13000	-4.024444e-03	1.874341e-08	-4.024487e-03	-4.024417e-03
16000	-4.956488e-03	1.697004e-08	-4.956524e-03	-4.956468e-03
19000	-5.888002e-03	3.098989e-08	-5.888060e-03	-5.887938e-03
22000	-6.819863e-03	3.539994e-08	-6.819937e-03	-6.819817e-03
25000	-7.751010e-03	3.534905e-08	-7.751072e-03	-7.750955e-03
28000	-8.681685e-03	4.681481e-08	-8.681783e-03	-8.681613e-03
31000	-9.613093e-03	5.560152e-08	-9.613199e-03	-9.613011e-03
34000	-1.054421e-02	7.523002e-08	-1.054440e-02	-1.054412e-02
37000	-1.147570e-02	9.699943e-08	-1.147592e-02	-1.147558e-02
40000	-1.240652e-02	1.095242e-07	-1.240677e-02	-1.240640e-02


Channel 2
DAC		Mean		Sigma		Min		Max
0	 1.342915e-05	3.480210e-08	 1.335883e-05	 1.347559e-05
25	 5.684834e-06	1.660519e-08	 5.665405e-06	 5.720241e-06
50	-2.220296e-06	1.740547e-08	-2.261968e-06	-2.192133e-06
75	-9.739460e-06	2.068773e-08	-9.782549e-06	-9.700644e-06
100	-1.763930e-05	1.559734e-08	-1.766140e-05	-1.761194e-05
200	-4.866959e-05	1.382134e-08	-4.869345e-05	-4.865122e-05
300	-7.943652e-05	1.862669e-08	-7.948200e-05	-7.939398e-05
400	-1.104287e-04	1.935805e-08	-1.104646e-04	-1.103913e-04
500	-1.417010e-04	1.811863e-08	-1.417240e-04	-1.416528e-04
600	-1.727592e-04	3.238207e-08	-1.728053e-04	-1.726999e-04
700	-2.038573e-04	9.515441e-08	-2.042084e-04	-2.037975e-04
800	-2.344188e-04	8.452191e-08	-2.347272e-04	-2.343492e-04
900	-2.655959e-04	7.073006e-08	-2.658319e-04	-2.655211e-04
1000	-2.967797e-04	8.792453e-08	-2.970972e-04	-2.967193e-04
4000	-1.228243e-03	4.883096e-08	-1.228389e-03	-1.228170e-03
7000	-2.159672e-03	2.274692e-08	-2.159701e-03	-2.159615e-03
10000	-3.091448e-03	1.861779e-08	-3.091488e-03	-3.091414e-03
13000	-4.023052e-03	2.740770e-08	-4.023086e-03	-4.022999e-03
16000	-4.954261e-03	1.715032e-08	-4.954296e-03	-4.954228e-03
19000	-5.886035e-03	2.953115e-08	-5.886095e-03	-5.885977e-03
22000	-6.817897e-03	2.502497e-08	-6.817943e-03	-6.817853e-03
25000	-7.750392e-03	2.042613e-08	-7.750426e-03	-7.750350e-03
28000	-8.682431e-03	2.061219e-08	-8.682466e-03	-8.682395e-03
31000	-9.614168e-03	2.775960e-08	-9.614218e-03	-9.614126e-03
34000	-1.054590e-02	3.081125e-08	-1.054598e-02	-1.054586e-02
37000	-1.147843e-02	3.496029e-08	-1.147848e-02	-1.147836e-02
40000	-1.241055e-02	5.676462e-08	-1.241069e-02	-1.241048e-02


Channel 3
DAC		Mean		Sigma		Min		Max
0	 1.302397e-05	4.150439e-08	 1.294006e-05	 1.308020e-05
25	 5.498412e-06	2.137464e-08	 5.453575e-06	 5.531413e-06
50	-2.427342e-06	2.494412e-08	-2.477626e-06	-2.379156e-06
75	-1.033436e-05	1.821201e-08	-1.036325e-05	-1.030028e-05
100	-1.821451e-05	1.370274e-08	-1.824096e-05	-1.819537e-05
200	-4.880895e-05	1.573275e-08	-4.883274e-05	-4.878029e-05
300	-7.984613e-05	2.071952e-08	-7.987734e-05	-7.980999e-05
400	-1.110874e-04	2.078065e-08	-1.111246e-04	-1.110564e-04
500	-1.421702e-04	2.181138e-08	-1.422221e-04	-1.421270e-04
600	-1.734450e-04	2.982639e-08	-1.735319e-04	-1.734033e-04
700	-2.041568e-04	1.056074e-07	-2.042655e-04	-2.037802e-04
800	-2.350911e-04	9.231803e-08	-2.351419e-04	-2.347520e-04
900	-2.664102e-04	7.612916e-08	-2.666899e-04	-2.663732e-04
1000	-2.974986e-04	1.048049e-07	-2.978862e-04	-2.974384e-04
4000	-1.229517e-03	1.236255e-07	-1.229977e-03	-1.229464e-03
