Board 10	2018-06-13 16:13:42

Channel 1
DAC		Mean		Sigma		Min		Max
0	 1.509069e-05	2.916713e-08	 1.501958e-05	 1.514147e-05
25	 7.611537e-06	1.794802e-08	 7.583907e-06	 7.637002e-06
50	-1.940622e-07	1.260841e-08	-2.148163e-07	-1.685660e-07
75	-8.060471e-06	2.417117e-08	-8.107224e-06	-8.015555e-06
100	-1.556046e-05	1.596375e-08	-1.558612e-05	-1.553527e-05
200	-4.666818e-05	2.096392e-08	-4.671672e-05	-4.662797e-05
300	-7.779298e-05	1.815429e-08	-7.783418e-05	-7.776963e-05
400	-1.089035e-04	2.357725e-08	-1.089516e-04	-1.088544e-04
500	-1.401378e-04	1.885564e-08	-1.401594e-04	-1.401014e-04
600	-1.709728e-04	2.810678e-08	-1.710273e-04	-1.709175e-04
700	-2.020504e-04	7.165398e-08	-2.023051e-04	-2.019949e-04
800	-2.331688e-04	1.027876e-07	-2.335390e-04	-2.330987e-04
900	-2.643730e-04	7.275280e-08	-2.645971e-04	-2.642632e-04
1000	-2.956284e-04	1.048538e-07	-2.960149e-04	-2.955697e-04
4000	-1.228488e-03	2.800349e-08	-1.228558e-03	-1.228439e-03
7000	-2.161478e-03	3.800959e-08	-2.161524e-03	-2.161408e-03
10000	-3.093574e-03	2.459395e-08	-3.093610e-03	-3.093527e-03
13000	-4.025868e-03	2.878765e-08	-4.025904e-03	-4.025809e-03
16000	-4.958413e-03	2.823442e-08	-4.958462e-03	-4.958362e-03
19000	-5.890469e-03	2.322776e-08	-5.890526e-03	-5.890435e-03
22000	-6.822826e-03	1.546121e-08	-6.822842e-03	-6.822787e-03
25000	-7.754519e-03	2.574438e-08	-7.754551e-03	-7.754453e-03
28000	-8.685802e-03	1.566085e-08	-8.685838e-03	-8.685765e-03
31000	-9.617806e-03	1.515637e-08	-9.617825e-03	-9.617771e-03
34000	-1.054953e-02	2.241032e-08	-1.054957e-02	-1.054950e-02
37000	-1.148164e-02	4.301938e-08	-1.148172e-02	-1.148158e-02
40000	-1.241312e-02	4.630335e-08	-1.241324e-02	-1.241307e-02


Channel 2
DAC		Mean		Sigma		Min		Max
0	 1.177223e-05	2.609445e-08	 1.171983e-05	 1.181803e-05
25	 4.029807e-06	2.218639e-08	 3.977964e-06	 4.057947e-06
50	-3.875611e-06	2.745508e-08	-3.922024e-06	-3.822356e-06
75	-1.131598e-05	1.450448e-08	-1.133874e-05	-1.128489e-05
100	-1.928320e-05	1.981529e-08	-1.932456e-05	-1.925273e-05
200	-5.026428e-05	2.470894e-08	-5.030754e-05	-5.021274e-05
300	-8.103690e-05	2.018489e-08	-8.106801e-05	-8.099899e-05
400	-1.121130e-04	1.986121e-08	-1.121452e-04	-1.120744e-04
500	-1.433903e-04	1.829209e-08	-1.434175e-04	-1.433500e-04
600	-1.744642e-04	1.756044e-08	-1.744930e-04	-1.744381e-04
700	-2.055382e-04	1.032624e-07	-2.056152e-04	-2.051606e-04
800	-2.361375e-04	9.099257e-08	-2.361996e-04	-2.358021e-04
900	-2.673986e-04	8.432404e-08	-2.676962e-04	-2.673283e-04
1000	-2.985448e-04	6.020498e-08	-2.987602e-04	-2.984808e-04
4000	-1.230581e-03	7.674877e-08	-1.230854e-03	-1.230528e-03
7000	-2.162507e-03	3.346016e-08	-2.162581e-03	-2.162455e-03
10000	-3.094853e-03	2.393454e-08	-3.094895e-03	-3.094810e-03
13000	-4.027009e-03	3.131517e-08	-4.027048e-03	-4.026940e-03
16000	-4.958779e-03	2.845925e-08	-4.958821e-03	-4.958712e-03
19000	-5.891084e-03	2.184694e-08	-5.891120e-03	-5.891044e-03
22000	-6.823521e-03	3.132198e-08	-6.823577e-03	-6.823471e-03
25000	-7.756520e-03	1.602276e-08	-7.756549e-03	-7.756485e-03
28000	-8.689142e-03	3.651094e-08	-8.689202e-03	-8.689072e-03
31000	-9.621407e-03	2.236624e-08	-9.621445e-03	-9.621371e-03
34000	-1.055368e-02	4.166533e-08	-1.055378e-02	-1.055362e-02
37000	-1.148673e-02	4.773073e-08	-1.148685e-02	-1.148667e-02
40000	-1.241941e-02	7.469642e-08	-1.241956e-02	-1.241930e-02


Channel 3
DAC		Mean		Sigma		Min		Max
0	 1.165002e-05	2.131975e-08	 1.159956e-05	 1.168799e-05
25	 4.108875e-06	1.326667e-08	 4.080223e-06	 4.128973e-06
50	-3.786123e-06	1.758454e-08	-3.821314e-06	-3.758546e-06
75	-1.166626e-05	2.472783e-08	-1.170924e-05	-1.162584e-05
100	-1.953087e-05	3.282844e-08	-1.958575e-05	-1.948589e-05
200	-5.010224e-05	1.754138e-08	-5.012788e-05	-5.005602e-05
300	-8.113026e-05	2.015352e-08	-8.116309e-05	-8.109164e-05
400	-1.123565e-04	1.391574e-08	-1.123861e-04	-1.123290e-04
500	-1.434196e-04	2.963889e-08	-1.434744e-04	-1.433778e-04
600	-1.747980e-04	2.907656e-08	-1.748377e-04	-1.747453e-04
700	-2.055135e-04	7.256658e-08	-2.055608e-04	-2.052525e-04
800	-2.364709e-04	1.019808e-07	-2.368466e-04	-2.364110e-04
900	-2.677943e-04	6.743351e-08	-2.680341e-04	-2.677287e-04
1000	-2.987941e-04	7.944201e-08	-2.990854e-04	-2.987350e-04
4000	-1.230762e-03	2.703298e-08	-1.230796e-03	-1.230693e-03
7000	-2.162094e-03	3.533308e-08	-2.162154e-03	-2.162041e-03
10000	-3.093700e-03	4.971635e-08	-3.093763e-03	-3.093590e-03
13000	-4.025135e-03	1.677087e-08	-4.025179e-03	-4.025113e-03
16000	-4.957058e-03	2.343350e-08	-4.957098e-03	-4.957021e-03
19000	-5.888431e-03	2.097830e-08	-5.888465e-03	-5.888392e-03
22000	-6.819594e-03	1.856951e-08	-6.819631e-03	-6.819569e-03
25000	-7.750818e-03	2.096600e-08	-7.750861e-03	-7.750796e-03
28000	-8.681729e-03	2.417712e-08	-8.681771e-03	-8.681683e-03
31000	-9.613002e-03	3.319572e-08	-9.613086e-03	-9.612958e-03
34000	-1.054437e-02	3.604935e-08	-1.054446e-02	-1.054433e-02
37000	-1.147583e-02	6.394442e-08	-1.147599e-02	-1.147576e-02
40000	-1.240690e-02	8.787870e-08	-1.240709e-02	-1.240681e-02


Channel 4
DAC		Mean		Sigma		Min		Max
0	 1.041326e-05	3.306799e-08	 1.035492e-05	 1.047168e-05
25	 2.618860e-06	2.809881e-08	 2.575278e-06	 2.672833e-06
50	-4.935855e-06	2.138509e-08	-4.974042e-06	-4.893903e-06
75	-1.261681e-05	3.926806e-08	-1.267072e-05	-1.252260e-05
100	-2.046813e-05	1.410034e-08	-2.048782e-05	-2.043936e-05
200	-5.154312e-05	1.426064e-08	-5.157135e-05	-5.152413e-05
300	-8.225129e-05	2.067592e-08	-8.228270e-05	-8.220418e-05
400	-1.134442e-04	1.311139e-08	-1.134620e-04	-1.134179e-04
500	-1.445672e-04	1.732470e-08	-1.446071e-04	-1.445504e-04
600	-1.756471e-04	1.551158e-08	-1.756691e-04	-1.756136e-04
700	-2.063145e-04	9.746141e-08	-2.063717e-04	-2.059560e-04
800	-2.373979e-04	1.103234e-07	-2.378071e-04	-2.373442e-04
900	-2.686265e-04	9.258506e-08	-2.689669e-04	-2.685819e-04
1000	-2.997887e-04	1.151774e-07	-3.002141e-04	-2.997171e-04
4000	-1.231243e-03	3.311690e-08	-1.231332e-03	-1.231189e-03
7000	-2.162744e-03	2.300860e-08	-2.162794e-03	-2.162706e-03
10000	-3.094983e-03	1.309690e-08	-3.095014e-03	-3.094964e-03
