Board 8	2018-06-13 17:24:22

Channel 1
DAC		Mean		Sigma		Min		Max
0	 1.338969e-05	2.069999e-08	 1.335261e-05	 1.343363e-05
25	 5.827685e-06	1.634116e-08	 5.804784e-06	 5.862527e-06
50	-1.946647e-06	2.734269e-08	-2.002255e-06	-1.892863e-06
75	-9.820832e-06	1.601662e-08	-9.847485e-06	-9.795776e-06
100	-1.737451e-05	1.582405e-08	-1.739897e-05	-1.734847e-05
200	-4.844329e-05	1.601392e-08	-4.846868e-05	-4.840873e-05
300	-7.954036e-05	3.131928e-08	-7.958227e-05	-7.948282e-05
400	-1.106882e-04	1.891274e-08	-1.107293e-04	-1.106515e-04
500	-1.419436e-04	1.985514e-08	-1.419786e-04	-1.419108e-04
600	-1.727957e-04	3.174998e-08	-1.728408e-04	-1.727215e-04
700	-2.038017e-04	1.070782e-07	-2.038730e-04	-2.034099e-04
800	-2.349304e-04	9.878793e-08	-2.350078e-04	-2.345712e-04
900	-2.661405e-04	3.679475e-08	-2.662533e-04	-2.660962e-04
1000	-2.973963e-04	8.689572e-08	-2.977034e-04	-2.973151e-04
4000	-1.230117e-03	2.521428e-08	-1.230156e-03	-1.230061e-03
7000	-2.163054e-03	3.499803e-08	-2.163123e-03	-2.162991e-03
10000	-3.095056e-03	2.893856e-08	-3.095102e-03	-3.094998e-03
13000	-4.027227e-03	2.806865e-08	-4.027263e-03	-4.027154e-03
16000	-4.959642e-03	2.806469e-08	-4.959691e-03	-4.959586e-03
19000	-5.891560e-03	2.134000e-08	-5.891594e-03	-5.891524e-03
22000	-6.823844e-03	2.784720e-08	-6.823904e-03	-6.823790e-03
25000	-7.755431e-03	1.939645e-08	-7.755460e-03	-7.755392e-03
28000	-8.686582e-03	2.640168e-08	-8.686639e-03	-8.686534e-03
31000	-9.618370e-03	3.711208e-08	-9.618448e-03	-9.618307e-03
34000	-1.055001e-02	5.771963e-08	-1.055015e-02	-1.054996e-02
37000	-1.148194e-02	3.108412e-08	-1.148200e-02	-1.148188e-02
40000	-1.241328e-02	6.489650e-08	-1.241341e-02	-1.241317e-02


Channel 2
DAC		Mean		Sigma		Min		Max
0	 1.090850e-05	2.325154e-08	 1.086895e-05	 1.094870e-05
25	 3.191526e-06	1.293622e-08	 3.164431e-06	 3.212760e-06
50	-4.682171e-06	1.493740e-08	-4.716981e-06	-4.661724e-06
75	-1.216614e-05	1.770547e-08	-1.221007e-05	-1.213337e-05
100	-2.011632e-05	1.211882e-08	-2.013659e-05	-2.009716e-05
200	-5.111735e-05	2.773361e-08	-5.116046e-05	-5.106516e-05
300	-8.187287e-05	1.710514e-08	-8.191481e-05	-8.184647e-05
400	-1.128618e-04	2.648404e-08	-1.129058e-04	-1.128261e-04
500	-1.441522e-04	2.019539e-08	-1.441837e-04	-1.441136e-04
600	-1.751626e-04	2.825996e-08	-1.752439e-04	-1.751323e-04
700	-2.062512e-04	6.710116e-08	-2.064846e-04	-2.061851e-04
800	-2.368261e-04	6.325935e-08	-2.370524e-04	-2.367821e-04
900	-2.679820e-04	6.212511e-08	-2.680369e-04	-2.677654e-04
1000	-2.991517e-04	6.778335e-08	-2.992067e-04	-2.989075e-04
4000	-1.230571e-03	9.976884e-08	-1.230934e-03	-1.230485e-03
7000	-2.161826e-03	2.529875e-08	-2.161871e-03	-2.161777e-03
10000	-3.093433e-03	2.972511e-08	-3.093507e-03	-3.093363e-03
13000	-4.024875e-03	2.412376e-08	-4.024923e-03	-4.024839e-03
16000	-4.955907e-03	2.258810e-08	-4.955947e-03	-4.955860e-03
19000	-5.887506e-03	1.718708e-08	-5.887532e-03	-5.887463e-03
22000	-6.819242e-03	2.350508e-08	-6.819298e-03	-6.819204e-03
25000	-7.751483e-03	2.821536e-08	-7.751532e-03	-7.751411e-03
28000	-8.683360e-03	3.624448e-08	-8.683445e-03	-8.683313e-03
31000	-9.614839e-03	5.069631e-08	-9.614958e-03	-9.614793e-03
34000	-1.054634e-02	9.056857e-08	-1.054654e-02	-1.054622e-02
37000	-1.147858e-02	1.242936e-07	-1.147887e-02	-1.147845e-02
40000	-1.241040e-02	1.403551e-07	-1.241077e-02	-1.241026e-02


Channel 3
DAC		Mean		Sigma		Min		Max
0	 1.400227e-05	3.216451e-08	 1.395273e-05	 1.405430e-05
25	 6.420147e-06	2.046155e-08	 6.374603e-06	 6.455834e-06
50	-1.473556e-06	2.239887e-08	-1.502588e-06	-1.410882e-06
75	-9.398342e-06	1.914058e-08	-9.429396e-06	-9.352303e-06
100	-1.728731e-05	2.081044e-08	-1.732268e-05	-1.725835e-05
200	-4.793103e-05	2.518490e-08	-4.797880e-05	-4.789794e-05
300	-7.894137e-05	2.510080e-08	-7.897935e-05	-7.890048e-05
400	-1.102317e-04	1.587764e-08	-1.102606e-04	-1.102027e-04
500	-1.413099e-04	2.538896e-08	-1.413633e-04	-1.412813e-04
600	-1.726614e-04	3.111166e-08	-1.727268e-04	-1.726266e-04
700	-2.033922e-04	9.645469e-08	-2.034571e-04	-2.030394e-04
800	-2.343676e-04	8.841901e-08	-2.344154e-04	-2.340418e-04
900	-2.656566e-04	6.125286e-08	-2.657047e-04	-2.654373e-04
1000	-2.968091e-04	7.372711e-08	-2.970814e-04	-2.967725e-04
4000	-1.229302e-03	8.070093e-08	-1.229594e-03	-1.229241e-03
7000	-2.161210e-03	2.759517e-08	-2.161247e-03	-2.161163e-03
10000	-3.093362e-03	1.743356e-08	-3.093399e-03	-3.093333e-03
13000	-4.025386e-03	1.281908e-08	-4.025408e-03	-4.025362e-03
16000	-4.957884e-03	2.311382e-08	-4.957924e-03	-4.957843e-03
19000	-5.889875e-03	1.761388e-08	-5.889898e-03	-5.889840e-03
22000	-6.821657e-03	2.298076e-08	-6.821689e-03	-6.821601e-03
25000	-7.753539e-03	2.669449e-08	-7.753580e-03	-7.753494e-03
28000	-8.685153e-03	1.363753e-08	-8.685182e-03	-8.685130e-03
31000	-9.617000e-03	4.093062e-08	-9.617073e-03	-9.616929e-03
34000	-1.054903e-02	4.725345e-08	-1.054909e-02	-1.054895e-02
37000	-1.148111e-02	2.594010e-08	-1.148116e-02	-1.148107e-02
40000	-1.241290e-02	3.753517e-08	-1.241297e-02	-1.241285e-02


Channel 4
DAC		Mean		Sigma		Min		Max
0	 9.131485e-06	2.243731e-08	 9.084880e-06	 9.163806e-06
25	 1.326052e-06	1.788983e-08	 1.298775e-06	 1.354268e-06
50	-6.171946e-06	2.065253e-08	-6.210729e-06	-6.132597e-06
75	-1.389952e-05	1.947802e-08	-1.392824e-05	-1.386047e-05
100	-2.178073e-05	1.984906e-08	-2.181107e-05	-2.174557e-05
200	-5.283036e-05	1.930424e-08	-5.286441e-05	-5.277563e-05
300	-8.352454e-05	2.419516e-08	-8.356731e-05	-8.348788e-05
400	-1.147384e-04	1.921085e-08	-1.147785e-04	-1.147077e-04
500	-1.458496e-04	3.132891e-08	-1.459091e-04	-1.458132e-04
600	-1.769444e-04	2.299572e-08	-1.769755e-04	-1.769064e-04
700	-2.076073e-04	7.165184e-08	-2.076903e-04	-2.073501e-04
800	-2.386161e-04	1.023180e-07	-2.389910e-04	-2.385641e-04
900	-2.698455e-04	1.017122e-07	-2.702190e-04	-2.697811e-04
1000	-3.009918e-04	7.037537e-08	-3.012510e-04	-3.009425e-04
4000	-1.232250e-03	1.404426e-07	-1.232771e-03	-1.232178e-03
7000	-2.163508e-03	1.979495e-08	-2.163541e-03	-2.163477e-03
10000	-3.095472e-03	2.188292e-08	-3.095523e-03	-3.095445e-03
13000	-4.027176e-03	1.687391e-08	-4.027200e-03	-4.027134e-03
16000	-4.958443e-03	2.315705e-08	-4.958478e-03	-4.958402e-03
19000	-5.890131e-03	1.476693e-08	-5.890151e-03	-5.890110e-03
22000	-6.822372e-03	1.551630e-08	-6.822409e-03	-6.822349e-03
25000	-7.754847e-03	1.984764e-08	-7.754875e-03	-7.754815e-03
